Account,Date,daily_PnL,win_rate,avg_trade_size,num_trades,long_short_ratio,value,classification
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,0.0,2173.397391304348,23,0.0,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,0.0,5827.370357142857,28,0.0,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,0.0,19021.280000000002,3,0.0,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,1.0,8578.926097560974,41,40.0,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,1.0,4775.06,16,7.0,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,0.0,7138.52761904762,21,inf,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,0.0,8677.150000000001,18,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-36565.98544,0.07317073170731707,9199.4678125,64,0.5609756097560976,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,0.0,16671.31666666667,3,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,1.0,9635.940571428573,35,0.16666666666666666,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,0.0,5999.795,2,0.0,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,0.0,5332.623333333333,9,0.0,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,1.0,3567.7494444444446,54,1.8421052631578947,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,0.8571428571428571,7063.762,20,1.8571428571428572,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,0.0,11496.523333333333,6,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,1.0,5713.498888888889,27,0.0,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,0.0,3374.92625,8,0.0,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,1.0,3370.167419354839,31,3.4285714285714284,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,0.0,5209.114583333333,24,inf,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,0.0,6216.103571428571,14,inf,54.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,1.0,12059.708260869564,23,0.0,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,0.0,8999.890000000001,6,0.0,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,0.0,5996.512500000001,4,0.0,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,1.0,22890.714444444442,9,8.0,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,1.0,9890.126,10,0.6666666666666666,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,0.0,6583.419,10,inf,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,1.0,8679.6232,25,0.5625,55.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,1.0,7131.0,22,2.6666666666666665,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,1.0,7027.661111111111,9,0.0,53.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,0.0,4500.464,10,inf,56.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,1.0,7525.7636,25,0.25,57.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,1.0,6341.452173913043,23,inf,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,1.0,6525.626944444444,36,0.44,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,1.0,6615.870416666668,24,1.4,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,1.0,5052.1256,25,0.3888888888888889,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,0.0,3749.76125,8,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,0.0,4714.771428571429,7,inf,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,1.0,9096.75358490566,53,0.2619047619047619,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,0.0,7499.215,6,0.0,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,1.0,15114.859615384614,52,3.0,77.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,0.0,6428.95,7,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,0.0,4199.992,5,inf,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,0.0,6000.075,4,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,0.0,13143.021904761907,21,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,0.0,6124.31,16,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,1.0,15581.516578947369,38,0.3103448275862069,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,0.8,18035.112857142856,14,1.3333333333333333,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,0.0,8999.745714285715,7,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,1.0,11180.089411764706,17,0.0,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,0.0,7499.34,4,0.0,60.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,1.0,6746.9345454545455,11,inf,63.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,0.0,6000.07,3,inf,53.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,0.0,12000.350952380952,21,inf,51.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,1.0,11748.220645161291,31,0.0,46.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,0.0,9999.173333333334,12,0.0,40.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,1.0,13148.880588235294,17,16.0,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,0.0,9999.756666666666,3,inf,47.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,1.0,7476.965384615385,13,0.18181818181818182,53.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,1.0,10388.008,10,inf,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,0.0,18215.87285714286,14,inf,44.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,0.0,13514.937,20,inf,29.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,1.0,15625.97930232558,43,0.30303030303030304,28.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,1.0,8941.422105263156,19,1.1111111111111112,29.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,0.0,7600.664999999999,10,inf,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,1.0,10668.462307692309,13,0.0,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,0.0,12000.16142857143,7,0.0,33.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,0.0,7999.7071428571435,21,0.0,52.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,0.0,6545.480454545454,22,0.0,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,0.0,18326.035555555558,9,0.0,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,1.0,12119.926603773585,53,inf,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,1.0,9132.66875,16,0.0,60.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,1.0,11097.74111111111,9,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,0.0,14665.06,3,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,1.0,10728.97,21,0.9090909090909091,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,0.0,11997.235,2,inf,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,0.0,1333.8833333333332,21,0.16666666666666666,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,0.0,7990.4683076923075,65,inf,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,0.0,15000.965,10,inf,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,1.0,17322.249807692308,52,0.20930232558139536,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,0.0,10666.563333333334,3,inf,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,0.0,6001.078333333334,6,inf,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,0.0,13335.046666666667,3,inf,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,0.0,11076.539230769231,13,inf,52.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,0.0,8221.31,36,35.0,57.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,0.0,8652.23,13,inf,37.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,0.0,12521.542916666665,72,0.2,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,0.0,12572.832941176472,17,7.5,26.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,1.0,11003.166666666666,12,0.3333333333333333,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,1.0,5104.981250000001,8,0.0,39.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,1.0,2758.775,16,inf,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,0.0,2500.02,5,4.0,31.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,1.0,7185.148888888889,9,0.8,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,0.0,6250.0650000000005,2,inf,27.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,307.201888,1.0,4486.033571428571,14,0.0,31.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,1.0,5302.23375,8,1.6666666666666667,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,1005.30527,1.0,6350.956,10,0.0,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,0.0,0.0,7500.035,2,0.0,56.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,0.0,0.0,3749.0825,4,0.0,54.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,231.236918,1.0,18452.704,5,inf,55.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,0.0,0.0,9286.455714285714,7,inf,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,0.0,0.0,6784.937142857142,7,inf,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,0.0,0.0,9164.183333333334,3,inf,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,0.0,0.0,15000.21,2,inf,26.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,0.0,35004.98,1,inf,27.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,0.0,8747.6675,4,inf,22.0,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,9585.03428,0.8888888888888888,25380.9675,12,0.3333333333333333,54.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,0.0,0.0,6666.579999999999,3,inf,52.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,334.760796,1.0,20167.145,2,1.0,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,0.0,0.0,8333.518333333333,6,inf,59.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,439.812513,1.0,26813.47333333333,3,0.0,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,0.0,0.0,9999.232,10,0.0,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,2710.626288,1.0,17728.09,10,inf,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-01,0.0,0.0,34988.58,4,inf,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-02,0.0,0.0,24988.585,4,inf,42.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-03,0.0,0.0,30002.25,4,inf,37.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,5767.161892,1.0,16822.36472222222,36,0.3333333333333333,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,130.487079,1.0,13642.298181818182,22,0.375,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,0.0,0.0,10475.459523809524,21,0.0,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-08,5396.546638,1.0,12416.672857142858,35,34.0,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-09,396.06272,1.0,15742.852142857142,14,3.6666666666666665,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,0.0,0.0,18751.521249999998,16,inf,39.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,8885.327477,1.0,19556.1384,25,0.0,32.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,541.55471,1.0,15971.34,10,2.3333333333333335,49.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-13,0.0,0.0,6000.242,10,inf,50.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-14,1913.61958,1.0,12383.204000000002,5,0.0,48.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,1170.2260760000001,1.0,11596.194285714286,7,0.75,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,219.480876,1.0,7293.560909090909,11,2.6666666666666665,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,36.11496,0.5,17504.00375,8,3.0,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,333.219141,1.0,20055.238333333335,6,0.2,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,0.0,0.0,24999.215,4,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,229.060526,1.0,20037.618333333336,6,0.2,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-21,0.0,0.0,13638.561818181817,11,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-22,0.0,0.0,20000.12,3,inf,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-23,-46.489941,0.0,11667.003888888888,18,5.0,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,4543.862071,1.0,16183.4872,25,0.5625,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,666.6623079999999,1.0,22666.1025,4,0.0,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,0.0,0.0,13332.702222222222,9,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,0.0,0.0,16285.80864864865,37,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-31,765.475192,1.0,30487.215,28,8.333333333333334,77.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-01,1040.5747959999999,1.0,25670.122222222224,9,3.5,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-02,0.0,0.0,20000.0,2,inf,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-03,0.0,0.0,27498.585,4,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,2259.351364,1.0,16623.486153846156,26,1.0,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,678.4759280000001,1.0,20062.723,10,1.0,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,2821.24842,1.0,10158.865,12,0.7142857142857143,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,628.96246,1.0,30314.425,2,1.0,77.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,646.3734049999999,1.0,10026.734583333333,24,3.0,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-09,0.0,0.0,16666.712222222224,9,inf,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,548.36595,1.0,22568.36875,8,0.3333333333333333,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-11,1479.677222,1.0,16571.107,20,1.2222222222222223,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-12,2053.119744,1.0,14354.293783783784,74,5.166666666666667,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,7680.907897,1.0,19512.4728,25,0.5625,84.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,2348.106228,1.0,21522.69975609756,41,1.9285714285714286,88.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,2003.536586,1.0,17219.896202531647,79,1.3235294117647058,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,255.14686999999998,1.0,18322.8475,12,1.4,86.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,546.624374,1.0,23861.476153846153,26,2.25,90.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,3158.176614,1.0,26917.316857142858,35,1.1875,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,1573.210981,1.0,10658.076000000001,30,1.3076923076923077,90.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,2259.775633,1.0,25402.638787878786,33,0.8333333333333334,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,909.745283,1.0,17786.91,9,1.25,82.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,1825.01255,1.0,16769.490555555556,18,0.5,94.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,0.0,0.0,6667.414444444444,9,inf,93.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,445.338356,1.0,15770.984848484848,33,5.6,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,5059.459732,1.0,28814.273999999998,30,2.0,82.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,0.0,0.0,19319.39181818182,22,inf,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,-2848.159792,0.0,28557.08818181818,44,0.07317073170731707,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,1174.315571,1.0,28232.108333333334,12,3.0,77.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,610.52512,1.0,25798.085714285717,7,0.0,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,850.54514,1.0,19926.774999999998,12,inf,84.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,337.835516,1.0,22229.845925925925,27,0.22727272727272727,81.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,754.7378,1.0,17691.249411764704,17,1.8333333333333333,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,1467.1002210000001,1.0,31374.63555555556,9,1.25,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,291.35271,1.0,20080.955384615383,13,3.3333333333333335,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,1435.68724,1.0,40074.16368421053,19,0.0,84.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,7206.315268,1.0,25128.245762711864,59,1.95,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,2342.996384,1.0,49620.3625,4,inf,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,0.0,0.0,8570.51857142857,7,0.0,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,2350.499742,1.0,21156.991764705883,17,3.25,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,3986.312514,1.0,19470.586944444443,36,3.0,78.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,1083.777057,1.0,23331.314333333332,30,0.25,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,0.0,0.0,12254.174838709678,31,0.0,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,6790.274613,1.0,20715.92551020408,49,3.0833333333333335,76.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,570.1898180000001,1.0,10507.837368421053,19,2.8,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,263.914304,1.0,14297.049523809523,21,0.23529411764705882,80.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,0.0,0.0,32579.84037037037,27,0.0,83.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,0.0,0.0,14999.839166666667,12,0.0,87.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,-4627.220257,0.125,28169.055161290322,62,11.4,81.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,1582.2032900000002,1.0,17374.649433962266,53,7.833333333333333,75.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-20,0.0,0.0,37047.935,6,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-21,1367.500173,1.0,20223.721400000002,50,0.7857142857142857,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-22,0.0,0.0,43336.74,3,inf,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-23,0.0,0.0,21196.97,16,inf,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-24,2081.2674110000003,1.0,29259.798125,32,0.10344827586206896,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-25,0.0,0.0,23333.069999999996,3,0.0,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-26,7617.597338,1.0,21067.338571428572,21,20.0,79.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-27,0.0,0.0,3890.9755555555553,18,inf,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-28,16.972942,1.0,18342.231666666667,6,0.0,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-29,390.062046,1.0,5685.322142857142,14,1.0,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-30,4235.298688000001,1.0,25644.989545454548,22,1.4444444444444444,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-31,2301.21954,1.0,10472.761489361701,47,22.5,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-01,0.0,0.0,49999.51,1,inf,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-02,2399.9471460000004,1.0,19582.443684210524,19,1.375,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-03,3084.287743,1.0,9644.217708333334,48,0.6551724137931034,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-04,0.0,0.0,7142.837142857143,14,inf,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-05,890.33157,1.0,19427.31105263158,19,3.75,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-01-06,3575.442423,1.0,10735.9740625,32,1.2857142857142858,76.0,Extreme Greed
